NM_UF,NM_MUNICIPIO,LONG,LAT
TOCANTINS,SANTA MARIA DO TOCANTINS,-47.74527042,-8.774976449
TOCANTINS,SANTA RITA DO TOCANTINS,-48.90929401,-10.86645537
TOCANTINS,SANTA ROSA DO TOCANTINS,-48.11995422,-11.451404
TOCANTINS,SANTA TEREZA DO TOCANTINS,-47.80628832,-10.28236153
TOCANTINS,SANTA TEREZINHA DO TOCANTINS,-47.68428536,-6.436997618
TOCANTINS,SÃO BENTO DO TOCANTINS,-47.91939229,-6.044999257
TOCANTINS,SÃO FÉLIX DO TOCANTINS,-46.65498083,-10.17328585
TOCANTINS,SÃO MIGUEL DO TOCANTINS,-47.57300234,-5.553819529
TOCANTINS,SÃO SALVADOR DO TOCANTINS,-48.23208499,-12.74743341
TOCANTINS,SÃO SEBASTIÃO DO TOCANTINS,-48.20383415,-5.258961454
TOCANTINS,SÃO VALÉRIO,-48.23294843,-11.97306746
TOCANTINS,SILVANÓPOLIS,-48.17982414,-11.14986131
TOCANTINS,SÍTIO NOVO DO TOCANTINS,-47.63742265,-5.604726857
TOCANTINS,SUCUPIRA,-48.91112628,-11.98622151
TOCANTINS,TAGUATINGA,-46.4387317,-12.39614174
TOCANTINS,TAIPAS DO TOCANTINS,-46.9845718,-12.19283721
TOCANTINS,TALISMÃ,-49.09111843,-12.78753841
TOCANTINS,PALMAS,-48.35104371,-10.16325333
TOCANTINS,TOCANTÍNIA,-48.37587967,-9.558147734
TOCANTINS,TOCANTINÓPOLIS,-47.42741293,-6.325634376
TOCANTINS,TUPIRAMA,-48.2066848,-8.980569549
TOCANTINS,TUPIRATINS,-48.12299574,-8.395529997
TOCANTINS,WANDERLÂNDIA,-47.95626773,-6.850125517
TOCANTINS,XAMBIOÁ,-48.53160107,-6.41188502
MARANHÃO,AÇAILÂNDIA,-47.50666459,-4.951377
MARANHÃO,AFONSO CUNHA,-43.320869,-4.135015477
MARANHÃO,ÁGUA DOCE DO MARANHÃO,-42.1155512,-2.840278279
MARANHÃO,ALCÂNTARA,-44.41701254,-2.403276525
MARANHÃO,ALTO PARNAÍBA,-45.92734401,-9.108365932
MARANHÃO,AMAPÁ DO MARANHÃO,-46.0091799,-1.680921495
MARANHÃO,AMARANTE DO MARANHÃO,-46.75063755,-5.557662
MARANHÃO,ESPERANTINÓPOLIS,-44.8860687,-4.870300897
MARANHÃO,ESTREITO,-47.44788299,-6.56808498
MARANHÃO,FEIRA NOVA DO MARANHÃO,-46.68735522,-6.963135541
MARANHÃO,FERNANDO FALCÃO,-44.9107074,-6.154978463
MARANHÃO,FORMOSA DA SERRA NEGRA,-46.18635701,-6.435304106
MARANHÃO,FORTALEZA DOS NOGUEIRAS,-46.18555754,-6.965926087
MARANHÃO,FORTUNA,-44.16062843,-5.736224132
MARANHÃO,ANAJATUBA,-44.62067003,-3.257554842
MARANHÃO,ANAPURUS,-43.10579251,-3.667034662
MARANHÃO,APICUM-AÇU,-45.07665207,-1.530591578
MARANHÃO,ARAGUANÃ,-45.66879448,-2.949125623
MARANHÃO,ARAIOSES,-41.89913945,-2.889255846
MARANHÃO,ARAME,-46.01363628,-4.886081505
MARANHÃO,ARARI,-44.77883465,-3.45917097
MARANHÃO,AXIXÁ,-44.05458581,-2.837796837
MARANHÃO,BACABAL,-44.78155596,-4.23152463
MARANHÃO,BACABEIRA,-44.31542299,-2.985824779
MARANHÃO,BACURI,-45.13734894,-1.724046318
MARANHÃO,BACURITUBA,-44.73574201,-2.710871977
MARANHÃO,BALSAS,-46.03899267,-7.53116999
MARANHÃO,BARÃO DE GRAJAÚ,-43.0264527,-6.758955206
MARANHÃO,BARRA DO CORDA,-45.23901102,-5.5083395
MARANHÃO,BARREIRINHAS,-42.82780251,-2.750085949
MARANHÃO,BELÁGUA,-43.51006164,-3.156772228
MARANHÃO,BELA VISTA DO MARANHÃO,-45.24824588,-3.73773325
MARANHÃO,BENEDITO LEITE,-44.5598568,-7.218799795
MARANHÃO,BEQUIMÃO,-44.78573016,-2.462062995
MARANHÃO,BERNARDO DO MEARIM,-44.7643231,-4.630287491
MARANHÃO,BOA VISTA DO GURUPI,-46.29871005,-1.793296136
MARANHÃO,BOM JARDIM,-45.60188939,-3.544160978
MARANHÃO,BOM JESUS DAS SELVAS,-46.85324122,-4.489968353
MARANHÃO,BOM LUGAR,-45.03110786,-4.375509601
MARANHÃO,BREJO,-42.75084783,-3.679178
MARANHÃO,BREJO DE AREIA,-45.58209527,-4.330629897
MARANHÃO,BURITI,-42.92510618,-3.9455715
MARANHÃO,BURITI BRAVO,-43.83562154,-5.835288132
MARANHÃO,BURITICUPU,-46.45149532,-4.325947726
MARANHÃO,BURITIRANA,-47.01722509,-5.588915142
MARANHÃO,CACHOEIRA GRANDE,-44.05968502,-2.931921039
MARANHÃO,CAJAPIÓ,-44.67337716,-2.882882203
MARANHÃO,CAJARI,-45.00796533,-3.323868831
MARANHÃO,CAMPESTRE DO MARANHÃO,-47.36763286,-6.164716646
MARANHÃO,CÂNDIDO MENDES,-45.73726837,-1.453889109
MARANHÃO,CANTANHEDE,-44.38181614,-3.628364312
MARANHÃO,CAPINZAL DO NORTE,-44.33043625,-4.721245389
MARANHÃO,CAROLINA,-47.4700918,-7.330783005
MARANHÃO,CARUTAPERA,-46.02315083,-1.200602
MARANHÃO,CAXIAS,-43.35853943,-4.86167499
MARANHÃO,CEDRAL,-44.53078953,-1.997915926
MARANHÃO,CENTRAL DO MARANHÃO,-44.8318437,-2.191313908
MARANHÃO,CENTRO DO GUILHERME,-46.03996011,-2.456985082
MARANHÃO,CENTRO NOVO DO MARANHÃO,-46.12840895,-2.144291699
MARANHÃO,CHAPADINHA,-43.36112078,-3.74002452
MARANHÃO,CIDELÂNDIA,-47.78423278,-5.177421047
MARANHÃO,CODÓ,-43.88608024,-4.4513375
MARANHÃO,COELHO NETO,-43.01401362,-4.2547375
MARANHÃO,COLINAS,-44.24978023,-6.02736552
MARANHÃO,CONCEIÇÃO DO LAGO-AÇU,-44.90301591,-3.841118458
MARANHÃO,COROATÁ,-44.1255992,-4.128976
MARANHÃO,CURURUPU,-44.86776162,-1.825520781
MARANHÃO,DAVINÓPOLIS,-47.40499639,-5.534456216
MARANHÃO,DOM PEDRO,-44.44000991,-5.038447635
MARANHÃO,DUQUE BACELAR,-42.9441802,-4.147819097
MARANHÃO,GODOFREDO VIANA,-45.77175481,-1.409800187
MARANHÃO,GONÇALVES DIAS,-44.30590654,-5.143955569
MARANHÃO,PINHEIRO,-45.0839266,-2.5227405
MARANHÃO,PIO XII,-45.16996039,-3.88758753
MARANHÃO,PIRAPEMAS,-44.22828088,-3.725329066
MARANHÃO,POÇÃO DE PEDRAS,-44.9515514,-4.750025211
MARANHÃO,GOVERNADOR ARCHER,-44.27575653,-5.025387824
MARANHÃO,GOVERNADOR EDISON LOBÃO,-47.36893584,-5.747411739
MARANHÃO,GOVERNADOR EUGÊNIO BARROS,-44.24696265,-5.322491002
MARANHÃO,GOVERNADOR LUIZ ROCHA,-44.07088734,-5.472864685
MARANHÃO,GOVERNADOR NEWTON BELLO,-45.6745018,-3.42970472
MARANHÃO,GOVERNADOR NUNES FREIRE,-45.88148113,-2.13496236
MARANHÃO,GRAÇA ARANHA,-44.33579126,-5.404821213
MARANHÃO,GRAJAÚ,-46.14239564,-5.818548431
MARANHÃO,GUIMARÃES,-44.59774646,-2.135077158
MARANHÃO,HUMBERTO DE CAMPOS,-43.46509214,-2.591223972
MARANHÃO,ICATU,-44.06584847,-2.774827863
MARANHÃO,IGARAPÉ DO MEIO,-45.1833277,-3.636708522
MARANHÃO,IGARAPÉ GRANDE,-44.86740335,-4.660853806
MARANHÃO,IMPERATRIZ,-47.47981081,-5.526524025
MARANHÃO,ITAIPAVA DO GRAJAÚ,-45.7926825,-5.144582262
MARANHÃO,ITAPECURU MIRIM,-44.35426339,-3.39904548
MARANHÃO,ITINGA DO MARANHÃO,-47.52790996,-4.455003998
MARANHÃO,JATOBÁ,-44.21991477,-5.819666937
MARANHÃO,JENIPAPO DOS VIEIRAS,-45.63337911,-5.369424926
MARANHÃO,JOÃO LISBOA,-47.40503615,-5.453662942
MARANHÃO,JOSELÂNDIA,-44.69915256,-4.972693329
MARANHÃO,JUNCO DO MARANHÃO,-46.07072607,-1.874609598
MARANHÃO,LAGO DA PEDRA,-45.12589136,-4.564744515
MARANHÃO,LAGO DO JUNCO,-45.05134439,-4.607643218
MARANHÃO,LAGO VERDE,-44.93763523,-4.038711295
MARANHÃO,LAGOA DO MATO,-43.52755912,-6.045277297
MARANHÃO,LAGO DOS RODRIGUES,-44.97644233,-4.612375777
MARANHÃO,LAGOA GRANDE DO MARANHÃO,-45.39061428,-4.993123737
MARANHÃO,LAJEADO NOVO,-47.03244752,-6.191609227
MARANHÃO,LIMA CAMPOS,-44.46934033,-4.517045987
MARANHÃO,LORETO,-45.13924164,-7.094454165
MARANHÃO,LUÍS DOMINGUES,-45.89533199,-1.325460244
MARANHÃO,MAGALHÃES DE ALMEIDA,-42.20150669,-3.396667674
MARANHÃO,MARACAÇUMÉ,-45.95863904,-2.05616455
MARANHÃO,MARAJÁ DO SENA,-45.45723765,-4.620313324
MARANHÃO,MARANHÃOZINHO,-45.85561145,-2.235616992
MARANHÃO,MATA ROMA,-43.12038942,-3.61904551
MARANHÃO,MATINHA,-45.03642894,-3.09840003
MARANHÃO,MATÕES,-43.20120828,-5.522465019
MARANHÃO,MATÕES DO NORTE,-44.55024451,-3.62751878
MARANHÃO,MILAGRES DO MARANHÃO,-42.61075283,-3.582206641
MARANHÃO,MIRADOR,-44.36260979,-6.377565695
MARANHÃO,MIRANDA DO NORTE,-44.58427569,-3.562644774
MARANHÃO,MIRINZAL,-44.78575599,-2.064224192
MARANHÃO,MONÇÃO,-45.24758467,-3.49393248
MARANHÃO,MONTES ALTOS,-47.07043951,-5.828562504
MARANHÃO,MORROS,-44.04454454,-2.861478953
MARANHÃO,NINA RODRIGUES,-43.90448476,-3.462464289
MARANHÃO,NOVA COLINAS,-46.25932522,-7.120566004
MARANHÃO,NOVA IORQUE,-44.04862673,-6.733203306
MARANHÃO,NOVA OLINDA DO MARANHÃO,-45.70453604,-2.799886544
MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,-45.11957962,-4.13727593
MARANHÃO,OLINDA NOVA DO MARANHÃO,-45.00323537,-2.997477615
MARANHÃO,PAÇO DO LUMIAR,-44.09869235,-2.528063
MARANHÃO,PALMEIRÂNDIA,-44.90446389,-2.647774278
MARANHÃO,PARAIBANO,-43.98576205,-6.431825414
MARANHÃO,PARNARAMA,-43.09040135,-5.684467176
MARANHÃO,PASSAGEM FRANCA,-43.78174523,-6.173994426
MARANHÃO,PASTOS BONS,-44.08860251,-6.604027732
MARANHÃO,PAULINO NEVES,-42.54542398,-2.71820599
MARANHÃO,PAULO RAMOS,-45.23998,-4.447956766
MARANHÃO,PEDREIRAS,-44.60373488,-4.569350688
MARANHÃO,PEDRO DO ROSÁRIO,-45.34645373,-2.968114673
MARANHÃO,PENALVA,-45.17646169,-3.293233318
MARANHÃO,PERI MIRIM,-44.8502907,-2.573054649
MARANHÃO,PERITORÓ,-44.32585352,-4.370225118
MARANHÃO,PINDARÉ-MIRIM,-45.34686792,-3.605500575
MARANHÃO,PORTO FRANCO,-47.3821649,-6.354181864
MARANHÃO,PORTO RICO DO MARANHÃO,-44.58374789,-1.857223215
MARANHÃO,PRESIDENTE DUTRA,-44.49291886,-5.282374258
MARANHÃO,PRESIDENTE JUSCELINO,-44.07677942,-2.928229246
MARANHÃO,PRESIDENTE MÉDICI,-45.82070865,-2.383664047
MARANHÃO,PRESIDENTE SARNEY,-45.37130226,-2.59553056
MARANHÃO,PRESIDENTE VARGAS,-44.03340187,-3.402011522
MARANHÃO,PRIMEIRA CRUZ,-43.4424433,-2.510583172
MARANHÃO,RAPOSA,-44.10251616,-2.415074903
MARANHÃO,RIACHÃO,-46.62335014,-7.364565
MARANHÃO,RIBAMAR FIQUENE,-47.38347779,-5.933822859
MARANHÃO,ROSÁRIO,-44.2475186,-2.941543035
MARANHÃO,SAMBAÍBA,-45.3442032,-7.138350897
MARANHÃO,SANTA FILOMENA DO MARANHÃO,-44.56371404,-5.499766807
MARANHÃO,SANTA HELENA,-45.30516119,-2.234532509
MARANHÃO,SANTA INÊS,-45.37827245,-3.65857452
MARANHÃO,SANTA LUZIA,-45.66501172,-3.968391465
MARANHÃO,SANTA LUZIA DO PARUÁ,-45.77646156,-2.546161475
MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,-42.56287301,-3.498484995
MARANHÃO,SANTA RITA,-44.31994808,-3.134116766
MARANHÃO,SANTANA DO MARANHÃO,-42.40076776,-3.113068343
MARANHÃO,SANTO AMARO DO MARANHÃO,-43.25528494,-2.502721199
MARANHÃO,SANTO ANTÔNIO DOS LOPES,-44.36144743,-4.873819576
MARANHÃO,SÃO BENEDITO DO RIO PRETO,-43.52999187,-3.332766004
MARANHÃO,SÃO BENTO,-44.82834518,-2.6970075
MARANHÃO,SÃO BERNARDO,-42.42300966,-3.36543651
MARANHÃO,SÃO DOMINGOS DO AZEITÃO,-44.65042391,-6.80442501
MARANHÃO,SÃO DOMINGOS DO MARANHÃO,-44.39287926,-5.565642
MARANHÃO,SÃO FÉLIX DE BALSAS,-44.81144766,-7.084685154
MARANHÃO,SÃO FRANCISCO DO BREJÃO,-47.3911374,-5.130200787
MARANHÃO,SÃO FRANCISCO DO MARANHÃO,-42.86532173,-6.252797917
MARANHÃO,SÃO JOÃO BATISTA,-44.81176185,-2.953332912
MARANHÃO,SÃO JOÃO DO CARÚ,-46.25492548,-3.560803407
MARANHÃO,SÃO JOÃO DO PARAÍSO,-47.05061042,-6.466222286
MARANHÃO,SÃO JOÃO DO SOTER,-43.8181818,-5.115739264
MARANHÃO,SÃO JOÃO DOS PATOS,-43.70291017,-6.498208152
MARANHÃO,SÃO JOSÉ DE RIBAMAR,-44.05754812,-2.55585852
MARANHÃO,SÃO JOSÉ DOS BASÍLIOS,-44.58244652,-5.048687245
MARANHÃO,SÃO LUÍS,-44.29791856,-2.531885985
MARANHÃO,SÃO LUÍS GONZAGA DO MARANHÃO,-44.6627085,-4.373918491
MARANHÃO,SÃO MATEUS DO MARANHÃO,-44.46856281,-4.03455051
MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,-48.42362359,-5.088910997
MARANHÃO,SÃO PEDRO DOS CRENTES,-46.53258035,-6.828555641
MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,-45.48483143,-7.026962657
MARANHÃO,SÃO RAIMUNDO DO DOCA BEZERRA,-45.08416279,-5.103181845
MARANHÃO,SÃO ROBERTO,-44.99190116,-5.017366882
MARANHÃO,SÃO VICENTE FERRER,-44.88690458,-2.890731064
MARANHÃO,SATUBINHA,-45.23362958,-4.035735495
MARANHÃO,SENADOR ALEXANDRE COSTA,-44.05630151,-5.261076544
MARANHÃO,SENADOR LA ROCQUE,-47.28919142,-5.441832495
MARANHÃO,SERRANO DO MARANHÃO,-45.11464085,-1.852645542
MARANHÃO,SÍTIO NOVO,-46.69498334,-5.870629891
MARANHÃO,SUCUPIRA DO NORTE,-44.18860271,-6.478284448
MARANHÃO,SUCUPIRA DO RIACHÃO,-43.54585332,-6.420108405
MARANHÃO,TASSO FRAGOSO,-45.74412352,-8.479831018
MARANHÃO,TIMBIRAS,-43.93843397,-4.253840505
MARANHÃO,TIMON,-42.8337279,-5.10068111
MARANHÃO,TRIZIDELA DO VALE,-44.6106852,-4.570126857
MARANHÃO,TUFILÂNDIA,-45.63391648,-3.676404118
MARANHÃO,TUNTUM,-44.64901215,-5.24965554
MARANHÃO,TURIAÇU,-45.36915242,-1.669022048
MARANHÃO,TURILÂNDIA,-45.30676531,-2.228833525
MARANHÃO,TUTÓIA,-42.27684721,-2.763550197
MARANHÃO,URBANO SANTOS,-43.40424847,-3.2084095
MARANHÃO,VARGEM GRANDE,-43.91666449,-3.541896
MARANHÃO,VIANA,-45.0013067,-3.214562513
MARANHÃO,VILA NOVA DOS MARTÍRIOS,-48.13892648,-5.183511519
MARANHÃO,VITÓRIA DO MEARIM,-44.86957224,-3.482047365
MARANHÃO,VITORINO FREIRE,-45.24418514,-4.2911865
MARANHÃO,ZÉ DOCA,-45.65769786,-3.2754805
PIAUÍ,ACAUÃ,-41.08363782,-8.220786663
PIAUÍ,AGRICOLÂNDIA,-42.6591832,-5.795501935
PIAUÍ,ÁGUA BRANCA,-42.63513086,-5.893266338
PIAUÍ,ALAGOINHA DO PIAUÍ,-40.93463482,-7.00817528
PIAUÍ,ALEGRETE DO PIAUÍ,-40.85786299,-7.245349466
PIAUÍ,ALTO LONGÁ,-42.21032196,-5.250993011
PIAUÍ,ALTOS,-42.46094804,-5.036546434
PIAUÍ,ALVORADA DO GURGUÉIA,-43.86307158,-8.443959072
PIAUÍ,AMARANTE,-42.85369282,-6.246610772
PIAUÍ,ANGICAL DO PIAUÍ,-42.74386575,-6.087241692
PIAUÍ,ANÍSIO DE ABREU,-43.03485333,-9.174918531
PIAUÍ,ANTÔNIO ALMEIDA,-44.19653532,-7.219355834
PIAUÍ,AROAZES,-41.79745334,-6.112850256
PIAUÍ,AROEIRAS DO ITAIM,-41.56320442,-7.278745465
PIAUÍ,ARRAIAL,-42.53656662,-6.650827027
PIAUÍ,ASSUNÇÃO DO PIAUÍ,-41.05083,-5.864914495
PIAUÍ,AVELINO LOPES,-43.94151014,-10.13474501
PIAUÍ,BAIXA GRANDE DO RIBEIRO,-45.21281529,-7.853351959
PIAUÍ,BARRA D'ALCÂNTARA,-42.10500208,-6.518873072
PIAUÍ,BARRAS,-42.29533986,-4.243093354
PIAUÍ,BARREIRAS DO PIAUÍ,-45.47778771,-9.921246827
PIAUÍ,BARRO DURO,-42.51337782,-5.812359708
PIAUÍ,BATALHA,-42.07521873,-4.020412336
PIAUÍ,BELA VISTA DO PIAUÍ,-41.87137964,-7.97218532
PIAUÍ,BELÉM DO PIAUÍ,-40.97030219,-7.370139616
PIAUÍ,BENEDITINOS,-42.3706167,-5.44760286
PIAUÍ,BERTOLÍNIA,-43.95438774,-7.628624763
PIAUÍ,BETÂNIA DO PIAUÍ,-40.79662193,-8.145665577
PIAUÍ,BOA HORA,-42.12529574,-4.409009606
PIAUÍ,BOCAINA,-41.32234068,-6.954842333
PIAUÍ,BOM JESUS,-44.36052508,-9.070948984
PIAUÍ,BOM PRINCÍPIO DO PIAUÍ,-41.64520957,-3.189858688
PIAUÍ,BONFIM DO PIAUÍ,-42.87966307,-9.166560539
PIAUÍ,BOQUEIRÃO DO PIAUÍ,-42.10362713,-4.485819632
PIAUÍ,BRASILEIRA,-41.78925964,-4.137829108
PIAUÍ,BREJO DO PIAUÍ,-42.83030181,-8.207064766
PIAUÍ,BURITI DOS LOPES,-41.86990885,-3.172721335
PIAUÍ,BURITI DOS MONTES,-41.10185139,-5.312066783
PIAUÍ,CABECEIRAS DO PIAUÍ,-42.30831607,-4.471331294
PIAUÍ,CAJAZEIRAS DO PIAUÍ,-42.39672729,-6.794184118
PIAUÍ,CAJUEIRO DA PRAIA,-41.34715036,-2.929227172
PIAUÍ,CALDEIRÃO GRANDE DO PIAUÍ,-40.63741891,-7.331559652
PIAUÍ,CAMPINAS DO PIAUÍ,-41.88074529,-7.654778128
PIAUÍ,CAMPO ALEGRE DO FIDALGO,-41.83201332,-8.374480381
PIAUÍ,CAMPO GRANDE DO PIAUÍ,-41.03120096,-7.13599312
PIAUÍ,CAMPO LARGO DO PIAUÍ,-42.62604104,-3.807868939
PIAUÍ,CAMPO MAIOR,-42.1667446,-4.829113927
PIAUÍ,CANAVIEIRA,-43.71942803,-7.69462156
PIAUÍ,CANTO DO BURITI,-42.94402102,-8.10823192
PIAUÍ,CAPITÃO DE CAMPOS,-41.94352197,-4.458559268
PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,-41.81611631,-8.496837868
PIAUÍ,CARACOL,-43.33420045,-9.276765267
PIAUÍ,CARAÚBAS DO PIAUÍ,-41.84120813,-3.478590538
PIAUÍ,CARIDADE DO PIAUÍ,-40.99033455,-7.728652388
PIAUÍ,CASTELO DO PIAUÍ,-41.54731624,-5.321543871
PIAUÍ,CAXINGÓ,-41.88268376,-3.426938403
PIAUÍ,COCAL,-41.55684483,-3.47045349
PIAUÍ,COCAL DE TELHA,-41.97904787,-4.553815724
PIAUÍ,COCAL DOS ALVES,-41.45541891,-3.606072591
PIAUÍ,COIVARAS,-42.20731591,-5.091308351
PIAUÍ,COLÔNIA DO GURGUÉIA,-43.79601716,-8.187574216
PIAUÍ,COLÔNIA DO PIAUÍ,-42.17711851,-7.223657564
PIAUÍ,CONCEIÇÃO DO CANINDÉ,-41.59663394,-7.882704154
PIAUÍ,CORONEL JOSÉ DIAS,-42.4703571,-8.816369411
PIAUÍ,CORRENTE,-45.16331252,-10.44093604
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,-45.1860307,-10.64780375
PIAUÍ,CRISTINO CASTRO,-44.22441475,-8.820186289
PIAUÍ,CURIMATÁ,-44.30072223,-10.03129243
PIAUÍ,CURRAIS,-44.40300215,-9.012433839
PIAUÍ,CURRALINHOS,-42.83221052,-5.620453229
PIAUÍ,CURRAL NOVO DO PIAUÍ,-40.90106947,-7.830797188
PIAUÍ,DEMERVAL LOBÃO,-42.67422861,-5.358465466
PIAUÍ,DIRCEU ARCOVERDE,-42.43956996,-9.335200044
PIAUÍ,DOM EXPEDITO LOPES,-41.65238521,-6.957901843
PIAUÍ,DOMINGOS MOURÃO,-41.27188145,-4.253433634
PIAUÍ,DOM INOCÊNCIO,-41.97685112,-9.008074943
PIAUÍ,ELESBÃO VELOSO,-42.13814445,-6.201719461
PIAUÍ,ELISEU MARTINS,-43.66481113,-8.09646229
PIAUÍ,ESPERANTINA,-42.23536453,-3.895604531
PIAUÍ,FARTURA DO PIAUÍ,-42.7944014,-9.478606286
PIAUÍ,FLORES DO PIAUÍ,-42.9243058,-7.791775602
PIAUÍ,FLORESTA DO PIAUÍ,-41.80031429,-7.466795375
PIAUÍ,FLORIANO,-43.02064474,-6.769672434
PIAUÍ,FRANCINÓPOLIS,-42.2633661,-6.395292623
PIAUÍ,FRANCISCO AYRES,-42.69112784,-6.623343532
PIAUÍ,FRANCISCO MACEDO,-40.79556735,-7.327871041
PIAUÍ,FRANCISCO SANTOS,-41.13615734,-6.994171138
PIAUÍ,FRONTEIRAS,-40.61723293,-7.088412533
PIAUÍ,GEMINIANO,-41.35757976,-7.158417626
PIAUÍ,GILBUÉS,-45.34691998,-9.834569906
PIAUÍ,GUADALUPE,-43.56692365,-6.785246909
PIAUÍ,GUARIBAS,-43.68772103,-9.395111304
PIAUÍ,HUGO NAPOLEÃO,-42.56256305,-5.987787891
PIAUÍ,ILHA GRANDE,-41.81977318,-2.854008607
PIAUÍ,INHUMA,-41.71019406,-6.667120341
PIAUÍ,IPIRANGA DO PIAUÍ,-41.73991413,-6.826932678
PIAUÍ,ISAÍAS COELHO,-41.67944808,-7.734310697
PIAUÍ,ITAINÓPOLIS,-41.48002531,-7.451280813
PIAUÍ,ITAUEIRA,-43.02549651,-7.608116633
PIAUÍ,JACOBINA DO PIAUÍ,-41.21076205,-7.936264488
PIAUÍ,JAICÓS,-41.14647481,-7.353152327
PIAUÍ,JARDIM DO MULATO,-42.63395956,-6.096577595
PIAUÍ,JATOBÁ DO PIAUÍ,-41.81982222,-4.773158944
PIAUÍ,JERUMENHA,-43.50274301,-7.084632194
PIAUÍ,JOÃO COSTA,-42.41784858,-8.489125722
PIAUÍ,JOAQUIM PIRES,-42.1876898,-3.513103548
PIAUÍ,JOCA MARQUES,-42.42773708,-3.488033826
PIAUÍ,JOSÉ DE FREITAS,-42.57837453,-4.763050639
PIAUÍ,JUAZEIRO DO PIAUÍ,-41.70260076,-5.161372754
PIAUÍ,JÚLIO BORGES,-44.24370063,-10.32678681
PIAUÍ,JUREMA,-43.13310974,-9.22202472
PIAUÍ,LAGOINHA DO PIAUÍ,-42.62738373,-5.836583441
PIAUÍ,LAGOA ALEGRE,-42.61674254,-4.508729749
PIAUÍ,LAGOA DO BARRO DO PIAUÍ,-41.53027541,-8.482437115
PIAUÍ,LAGOA DE SÃO FRANCISCO,-41.60546869,-4.392746387
PIAUÍ,LAGOA DO PIAUÍ,-42.64901321,-5.41214417
PIAUÍ,LAGOA DO SÍTIO,-41.5823863,-6.51534763
PIAUÍ,LANDRI SALES,-43.93104552,-7.266599975
PIAUÍ,LUÍS CORREIA,-41.66456723,-2.881566536
PIAUÍ,LUZILÂNDIA,-42.37163752,-3.460817635
PIAUÍ,MADEIRO,-42.50514125,-3.484212005
PIAUÍ,MANOEL EMÍDIO,-43.87547467,-8.011358674
PIAUÍ,MARCOLÂNDIA,-40.66285429,-7.443556661
PIAUÍ,MARCOS PARENTE,-43.88831401,-7.119295377
PIAUÍ,MASSAPÊ DO PIAUÍ,-41.12385468,-7.465482684
PIAUÍ,MATIAS OLÍMPIO,-42.5586289,-3.711027283
PIAUÍ,MIGUEL ALVES,-42.89316665,-4.168215582
PIAUÍ,MIGUEL LEÃO,-42.73582953,-5.68224178
PIAUÍ,MILTON BRANDÃO,-41.44795954,-4.699953478
PIAUÍ,MONSENHOR GIL,-42.61739892,-5.551485631
PIAUÍ,MONSENHOR HIPÓLITO,-41.0328934,-7.003502473
PIAUÍ,MONTE ALEGRE DO PIAUÍ,-45.29574022,-9.755833668
PIAUÍ,MORRO CABEÇA NO TEMPO,-43.90187437,-9.719319492
PIAUÍ,MORRO DO CHAPÉU DO PIAUÍ,-42.30906339,-3.742255096
PIAUÍ,MURICI DOS PORTELAS,-42.09676908,-3.323859785
PIAUÍ,NAZARÉ DO PIAUÍ,-42.66822723,-6.967128491
PIAUÍ,NAZÁRIA,-42.81404847,-5.346925
PIAUÍ,NOSSA SENHORA DE NAZARÉ,-42.17930308,-4.626932092
PIAUÍ,NOSSA SENHORA DOS REMÉDIOS,-42.62395105,-3.991225352
PIAUÍ,NOVO ORIENTE DO PIAUÍ,-41.92872231,-6.449405137
PIAUÍ,NOVO SANTO ANTÔNIO,-41.9345075,-5.286057644
PIAUÍ,OEIRAS,-42.13140566,-7.016418006
PIAUÍ,OLHO D'ÁGUA DO PIAUÍ,-42.57855161,-5.847158573
PIAUÍ,PADRE MARCOS,-40.90586208,-7.354712116
PIAUÍ,PAES LANDIM,-42.25695763,-7.775562915
PIAUÍ,PAJEÚ DO PIAUÍ,-42.81693609,-7.852520092
PIAUÍ,PALMEIRA DO PIAUÍ,-44.23256858,-8.729501119
PIAUÍ,PALMEIRAIS,-43.06184352,-5.979796836
PIAUÍ,PAQUETÁ,-41.70138525,-7.101466244
PIAUÍ,PARNAGUÁ,-44.63431461,-10.21718097
PIAUÍ,PARNAÍBA,-41.77817059,-2.903360145
PIAUÍ,PASSAGEM FRANCA DO PIAUÍ,-42.44052675,-5.85624732
PIAUÍ,PATOS DO PIAUÍ,-41.2522814,-7.680763935
PIAUÍ,PAU D'ARCO DO PIAUÍ,-42.3888655,-5.251093429
PIAUÍ,PAULISTANA,-41.14709649,-8.141436135
PIAUÍ,PAVUSSU,-43.2217523,-7.964286955
PIAUÍ,PEDRO II,-41.45855993,-4.427055265
PIAUÍ,PEDRO LAURENTINO,-42.28607367,-8.066882594
PIAUÍ,NOVA SANTA RITA,-42.048262,-8.074964718
PIAUÍ,PICOS,-41.46882671,-7.081373912
PIAUÍ,PIMENTEIRAS,-41.41515861,-6.24168841
PIAUÍ,PIO IX,-40.61827279,-6.832687301
PIAUÍ,PIRACURUCA,-41.70904155,-3.929287494
PIAUÍ,PIRIPIRI,-41.77850485,-4.276068693
